price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
12900000.0,"602., Damodar Park, Mumbai - Central Line, Maharashtra",1000.0,19.09732,72.9139,2.0,2.0,3.0,Ready to Move,Resale,,,1.0,5 -7 Mins Walk from R-CITY,Flat,"
                    
                    
                    
                       East west facing, modular kitchen with chimney and counter table.
                    
                ",12900.0
17500000.0,"Chandan Pride, Pant Nagar, Ghatkopar East, Near Pant Nagar Police Station, Ghatkopar West, Mumbai - Central Line, Maharashtra",1015.0,19.086773,72.914889,2.0,2.0,,Ready to Move,Resale,,,,Pant Nagar Police StationSubhash Chandra Bose Garden,Flat,"
                    
                    
                    
                       Spacious fully furnished 2 bhk flat with a temple room located in safe and peaceful locality with a park just next to property.
                    
                ",17241.379310344826
20700000.0,"A/5, Bandana Apts, Amar Subway Road, Vile Parle West, Mumbai 400056, Vile Parle West, Mumbai - Western Suburbs, Maharashtra",885.0,19.105440139770508,72.84111785888672,2.0,2.0,,Ready to Move,Resale,1.0,Furnished,1.0,,Flat,"
                    
                    
                    
                       Vaastu Compliant, Fully Furnished, Ready to move in. Ideally located between Vile Parle and Santacruz with Min auto Fare, Close to Airports, Nanavati Hospital,  Easy access to WEH, SV Road Both walkable.
                    
                ",23389.830508474577
18000000.0,"Malad West, Mumbai, Malad West, Mumbai - Western Suburbs, Maharashtra",1130.0,19.1865386181796,72.832627073639,2.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"
",15929.20353982301
3200000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1100.0,19.234639,73.161134,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",2909.090909090909
16000000.0,"Andheri East Mahakali Caves Road, Mahalakshmi, Mumbai - South Mumbai, Maharashtra",1800.0,18.9871633297704,72.8298919933281,3.0,3.0,3.0,Ready to Move,Resale,,,,,Flat,"


                                 Leasehold Builder Floor Apartment faces North - East direction & is located at Ground floor. It offers an unmatched view of the Garden/Park, Main Road in front. Puja Room, Study Room and Store Room are additionally available. Separate servant quarter is present in the house. Ample space for covered car parking for residents & visitors. The Builder Floor Apartment is newly constructed. Prime facilities are easily accessible from this place with Central Bank of India (0 km ). Other key neighbourhood are All India Institute of Physical Medicine And Rehabilitation Mumbai (0 km ). 
                            
more

",8888.888888888889
33000000.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",1350.0,19.2029612,72.8464106,3.0,3.0,1.0,Ready to Move,Resale,,,,,Flat,"


                                Truly spacious and extremely gorgeous, this beautifully furnished 3 BHK flat is up for sale in Dattani Shreeji Darshan , Kandivali West, Mumbai and is also a perfect home for those looking for such kind of residential flat. So, hurry up and make the most of this opportunity!!!This residential apartment is supported with round the clock water supply, Retail Boulevard (Retail Shops), Library And Business Centre, Early Learning Centre, Conference Room, Cafeteria/Food Court, Laundry Service, Maintenance Staff, Bar/Lounge, Flower Gardens, Water Storage, Fire Fighting Equipment, Swimming Pool, Cycling
                            
more

",24444.444444444445
89000000.0,"Worli, Mumbai - South Mumbai, Maharashtra",2250.0,18.996264,72.821022,4.0,6.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       It is a nice house with good facilities
                    
                ",39555.555555555555
27500000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1190.0,19.137356,72.836955,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",23109.243697478993
24500000.0,"LBS Rd, Opposite Magnet Mall, Bhandup, GKW Colony, Bhandup West, Mumbai, Maharashtra 400078, Bhandup West, Mumbai - Central Line, Maharashtra",1446.0,19.140336,72.933281,3.0,2.0,1.0,Ready to Move,Resale,1.0,,3.0,,Flat,"
                    
                    
                    
                       Opposite Metro mall, in close vicinity of proposed Metro station
                    
                ",16943.291839557398
16000000.0,"Ahimsa Niketan CHS, Sunder Nagar, Ahimsa Marg, Malad west - Mumbai - 400064, Malad West, Mumbai - Western Suburbs, Maharashtra",940.0,19.17543167,72.83885087,2.0,2.0,,Ready to Move,Resale,,,1.0,In orbit Mall,Flat,"
                    
                    
                    
                       Very close to inorbit mall as its just off the link road
                    
                ",17021.27659574468
21600000.0,"road no.3 jahawarnagar GOREGAON WEST, Goregaon West, Mumbai - North Mumbai, Maharashtra",718.0,19.155756,72.846862,2.0,3.0,,Ready to Move,New Property,,,,near suvidh hospital,Flat,"


                                jahawarnagar , near station , walking 2min s.v road , jain mandir in buildingIt is a good residential project with all basic and modern amenities and facilities. It is located in a very good locality in Mumbai. Very close to schools, hospitals, markets, and road connectivity is also very good.The area is serviced by Goregaon Railway Station on Western Line and has excellent road connectivity via western Highway. The Mumbai International Airport is located just 20 minutes away from the locality. Line 2 (Dahisar ? Mulund) of proposed Mumbai Metro which is expected to be operational by 2020.
                            
more

",30083.56545961003
8500000.0,"Sushil  C203 Silver oak, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1000.0,19.28217,72.87654,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 1000 sq-ft. Please contact for more details
                    
                ",8500.0
16500000.0,"Off LBS Marg opposite Asian Paints, Bhandup West, Mumbai - Central Line, Maharashtra",850.0,19.1596950179688,72.9358988107455,2.0,2.0,4.0,Ready to Move,New Property,,,,opposite Asian Paints company,Flat,"
",19411.764705882353
17800000.0,"Address: Marol, Mumbai Andheri-Dahisar, Mumbai Landmark: Keys Hotel Nestor, Andheri East, Mumbai - Western Suburbs, Maharashtra",668.0,19.114625,72.884696,2.0,2.0,,Ready to Move,Resale,1.0,,,,Flat,"


                                A north east facing 2 bhk apartment in marol, mumbai andheri east is available for sale. This property is a part of sheth vasant oasis. It has a builtUp area of 1050 sq. Ft. Whereas the carpet area is 670 sq. Ft. The apartment is spaciously designed with 2 bedrooms, 2 bathrooms. It overlooks a parkgarden. It is a corner property very airy and ample natural light situated inside gated premises. The apartment offers 1 stilt car park . It is a 1 year old ready to moveIn apartment.The ownership of the apartment is freehold. The expected price of this property is rs.1.78 crs. Additionally, ther
                            
more

",26646.70658682635
25000000.0,"Powai, Mumbai - Central Line, Maharashtra",1000.0,19.11382558,72.89989433,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1000 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",25000.0
4500000.0,"Virar West, Mumbai., Virar West, Mumbai - Mira Road and Beyond, Maharashtra",930.0,19.4540588,72.7688226,2.0,2.0,,Ready to Move,Resale,1.0,,2.0,,Flat,"


                                Global City, Virar West, Virar West, Mira Road And Beyond, Mumbai.A beautiful 02 BHK Apartment in Virar West. The property is a part of Vikram Buildwell as Rachna Tower in its B Wing. It is a Resale Property in a Promising Locality. This wellDesigned new property is ready to move in. It is located on Top Level  12th floor. The property ownership is freehold type and has a super builtUp area of 930.00 sq. Ft. The price of the property is estimated at rs. 45 Lakhs and per unit area cost is at rs. 4838 Per Sq. Ft. The apartment is 01 year old with 02 Bathrooms, the apartment is UnFurn
                            
more

",4838.709677419355
17500000.0,"Malad West, Mumbai - Western Suburbs, Maharashtra",834.0,19.1889733,72.8220064,3.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",20983.213429256593
16500000.0,"602 Arihant Co op Housing Society, Plot no 6 RSC 6 Near SVIS School Borivali West, Gorai 1, Mumbai - North Mumbai, Maharashtra",1340.0,19.224391941327088,72.83359329101563,3.0,2.0,,Ready to Move,Resale,,Furnished,1.0,SVIS School walking distancePhoenix Hospital 10 mins DistanceBanks,Flat,"
                    
                    
                    
                       This is a fully furnished flat.Near to School, Banks and HospitalNear to the markets
                    
                ",12313.432835820895
30000000.0,"Andheri West, Adarsh Nagar - Malad West, Mumbai - Western Suburbs, Maharashtra",1350.0,19.18992042541504,72.84439849853516,3.0,3.0,1.0,Ready to Move,Resale,,Unfurnished,,Infinity mall,Flat,"


                                sea view over looking Infinity mall and Lokhandwala complex.Adarsh Nagar is a popular locality situated in Mumbai and the pin code of this locality is 400047. As of now, 18 properties are available for sale in Adarsh Nagar. It also has 4 properties available for rent. The Average price in this locality is Rs. 23043.0 per sq-ft. 2 BHK is available for sale in the price range of Rs. 1.25 Cr to 2.75 Cr in Adarsh Nagar. Whereas the price range for rent of 2 BHK is Rs. 57,000 to 60,000. Some of the nearby localities to Adarsh Nagar are Dhanji Wadi,Evershine Nagar,Nandiadwala Colony.
                            
more

",22222.222222222223
17500000.0,"Andheri East, Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",941.0,19.12258624,72.86705,2.0,2.0,1.0,Ready to Move,Resale,1.0,,2.0,"walk to metro station, 5mins borivali-colaba, 10mins Varsova-Ghatkopar",Flat,"
                    
                    
                    
                       full home automation, video intercom etc.
                    
                ",18597.23698193411
65000000.0,"Matunga West, Mumbai - South Mumbai, Maharashtra",2505.0,19.0267572,72.8458528,3.0,4.0,,Ready to Move,Resale,,,,,Flat,"
",25948.103792415168
35000000.0,"Mumbai Central, Mumbai - South Mumbai, Maharashtra",1240.0,18.9690247,72.8205292,2.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",28225.8064516129
23000000.0,"103., Vile Parle East, Mumbai - Western Suburbs, Maharashtra",550.0,19.100385,72.850466,2.0,2.0,1.0,Ready to Move,Resale,1.0,Unfurnished,,off Nehru Road,Flat,"
                    
                    
                    
                       East Opening, 8 Mins Walkable distance from Vile Parle East, OC expected in April 21
                    
                ",41818.181818181816
41500000.0,"Arco Building  Tejpal Scheme Road No 2, Vile Parle East, Mumbai - 400057, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1666.0,19.100385,72.850466,3.0,3.0,4.0,Ready to Move,Resale,,Semi-Furnished,,Near Thakre Garden,Flat,"
                    
                    
                    
                       It’s 3 BHK Flat bright and airy with 3 sides open and cross ventilation. Its perfect entry and exit as per vastu
                    
                ",24909.963985594237
24000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",865.0,19.13894569,72.82940015,2.0,2.0,,Ready to Move,Resale,1.0,,2.0,Metro Station being built outside main gate,Flat,"


                                One of the most established complexes in the area;  large complex of 7 buildings with play area, garden, health club and a swimming pool; 200 m away from proposed Metro station, close proximity to Infiniti Mall and other facilities like schools; 1.5 KM away from Kokilaben Ambani Hospital.
                            
more

",27745.664739884392
16000000.0,"opp dosti estate mtv road wadala east, Wadala East, Mumbai - Harbour Line, Maharashtra",750.0,19.022462,72.86319,2.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"


                                Its a beautiful 2 BHK property Overlooking the garden and the main road.Open parking is available no reserved parking but I appeal the buyers to give importance to the flat in which they are going to live and not the car park area. Car parking will be available inside the compound itself where there is space our flat is quite spacious having 2 Balconies open from all four sides breezy and cool air flows in daily
                            
more

",21333.333333333332
17000000.0,"nr tarasingh garden, Veena Nagar, Mumbai - Central Line, Maharashtra",950.0,19.18045,72.94293,2.0,2.0,,Ready to Move,New Property,,,,Cypress,Flat,"
                    
                    
                    
                       Nr tarasingh garden, mountain facing, lift , solar pannels
                    
                ",17894.736842105263
18000000.0,"Bhoomi Breeze Raheja Estate, Borivali East, Mumbai - Western Suburbs, Maharashtra",906.0,19.227323,72.866965,2.0,2.0,,Ready to Move,New Property,,,,Close to Sanajay Gandhi National Park,Flat,"
                    
                    
                    
                       National Park view - with good ventilation - and all amenities - this flat is also close in Raheja Estate with accessibility to shops, schools, medical facilities, highway and the station
                    
                ",19867.549668874173
23800000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",670.0,19.0158306,72.8293921,2.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",35522.388059701494
18500000.0,"Borivali West, Mumbai, Borivali West, Mumbai - Western Suburbs, Maharashtra",668.0,19.225278,72.843817,2.0,2.0,2.0,Ready to Move,New Property,1.0,,,,Flat,"
",27694.610778443115
53000000.0,"601 Mittal Aristo. Opposite Nare Park. Parel. Mumbai 400012, Parel, Mumbai - South Mumbai, Maharashtra",1280.0,18.9984209,72.8426858,3.0,4.0,,Ready to Move,Resale,1.0,,2.0,"ITC Grand Central Hotel, Global Hospital",Flat,"


                                This Multistorey Apartment at 6th faces East & overlooks Garden/Park offering a beautiful view from the house. with airy interiors. Flooring of type Vitrified covers maximum part of the house. The location has easy access to, Triveni School Parel (1 km ), Punjab National Bank (1 km ), Mansi Maternity Nursing Home (1 km ) and Bandra Terminus (10 km ).
                            
more

",41406.25
14000000.0,"RNA Park, Chembur, Chembur, Mumbai - Harbour Line, Maharashtra",985.0,19.058093,72.899883,2.0,2.0,,Ready to Move,Resale,2.0,,,one km ahead of Ryan International School,Flat,"
                    
                    
                    
                       Centrally located, spacious campus with ample parking. Both building and flat are recently painted.
                    
                ",14213.197969543147
19500000.0,"Maple Leaf, Chandivali, Mumbai - Central Line, Maharashtra",950.0,19.11721627,72.89304604,2.0,2.0,3.0,Ready to Move,Resale,1.0,,3.0,,Individual House,"


                                Maple Leaf is one of the two premium societies among the 26 society strong Raheja Vihar in Powai area of Mumbai. The entire Raheja Vihar is full of greenery and an amazing place residential community to raise family. The flat is on the 16th floor, east facing with a beautiful and unobstructed view of hills and sky. Maple Leaf society is a every well maintained and peaceful society.
                            
more

",20526.315789473683
6500000.0,"station road, beside mira bhayandar mahanagar palika, Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",1014.0,19.3093926,72.8485939,2.0,2.0,3.0,Ready to Move,Resale,,Unfurnished,,Beside Mira Bhayandar Mahanagar Palika,Flat,"
                    
                    
                    
                       1- CCTV Camera on Each Floor , 2 - Two Wheeler Parking, 3 - Near by Vegetable Market, 4 - Near By Police Station
                    
                ",6410.25641025641
13500000.0,"c02, vazira Jayesh, near vazira naka, borivali west, Borivali West, Mumbai - Western Suburbs, Maharashtra",850.0,19.2335321,72.839198,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,Ganesh Mandir vazira naka,Flat,"
                    
                    
                    
                       Airy spacious rooms,24 hrs water,good locality,public gardens nearby,recently painted,schools,malls,hotels,tenple nearby
                    
                ",15882.35294117647
14500000.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",1000.0,19.206448,72.8233516980957,2.0,2.0,,Ready to Move,Resale,,,5.0,Billabong School - 2mins Oscar Hosp - 2minsHindustan Naka - 3mins,Flat,"


                                ACME Avenue is an exclusive gated community taking shape in the 'most sought after' residential destination of Charkop, Kandivali - West. High-rise magnificent towers, rising above everything else and presenting a life of a higher order. Replete with space, luxury, lifestyle and state-of-the-art technology, ACME Avenue redifines the concept of future living.
                            
more

",14500.0
6000000.0,"Orchid 603, Wing C, Gaurav valley, Hatkesh industrial road, Near GCC CLUB, Mira road east, Dist Thane-401107, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",785.0,19.282169342041016,72.87654113769531,2.0,2.0,4.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       It's a 6th floor Multistorey Apartment in a building of total 15 floors. The Multistorey Apartment construction is more than 5 to 10 years old.
                    
                ",7643.3121019108285
24500000.0,"C-302, samarpan., Borivali East, Mumbai - Western Suburbs, Maharashtra",1210.0,19.2161347733655,72.8662271952278,3.0,3.0,,Ready to Move,Resale,302.0,,2.0,Opp annex mall.,Flat,"
                    
                    
                    
                       South east facingfully furnished with 5 ac.
                    
                ",20247.93388429752
19900000.0,"Bhawani Nagar Marol Maroshi Road Andheri East 400059, Marol Naka Junction, Mumbai - Western Suburbs, Maharashtra",1300.0,19.119937896728516,72.84902954101562,3.0,2.0,,Ready to Move,Resale,2.0,Furnished,,Near Marol Education School,Flat,"
                    
                    
                    
                       Feeling when you reach home and sit on the varandha is that you have gone away from the Hustle and Bustle of Mumbai city yet when you leave the society you realise you are only 1 km away from the international airport
                    
                ",15307.692307692309
12000000.0,"Antop Hill, Mumbai - Central Mumbai, Maharashtra",750.0,19.02222,72.866564,2.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,,Opposite Antop Hill monorail station,Flat,"
",16000.0
15500000.0,"Bldg no.D-40 .Chembur Gaothan .road no.1 .chembur east. Near post office .mumbai .400071, Chembur, Mumbai - Harbour Line, Maharashtra",850.0,19.032798767089844,72.89635467529297,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,Post office.sandu garden.saroj hotel. Nandu Vada pav.ocaitional shop.,Individual House,"


                                This Multistorey Apartment is located at 2nd floor in a building of total 2 floors. The Multistorey Apartment is newly constructed. The location has easy access to, Chembur Post Office, Chembur Station,Fine Arts, OLPS Church, St.Anthony Girls' High School.
                            
more

",18235.29411764706
14000000.0,"Horizon Point, Neptune Living Point Scheme, Behind Metro Mall, LBS Marg, Bhandup West, Mumbai - Central Line, Maharashtra",815.0,19.1414913,72.9302793,2.0,2.0,1.0,Ready to Move,Resale,1.0,,2.0,Behind Metro Mall on the LBS marg with upcoming Metro Station,Flat,"


                                Here is an excellent opportunity for those planning to invest in a residential property situated in the favourable locales of Mumbai!!! Available for sale is an appealingly designed 2BHK apartment in Neptune Horizon Point, Bhandup West. This property with the age of construction between 5-10 years is well-kept to retain its originality and is therefore worthy of every penny invested. So, hurry up!!Property SpecificationFacing the west direction, this 2BHK apartment is intelligently crafted as per the Vaastu rules for the overall well-being of the residents. Positioned on the 5th floor; this 2BHK apartment is freshly painted and ownership, as well as documentations, are clear. So; the prospective buyer can rest assured of making a secure investment by going with this property.Coming to the configuration; this flat consists of 2 well-ventilated bedrooms with wardrobes, 2 western manner bathrooms, a good-sized hall, and a modular kitchen equipped with RO water filter and roomy storage cabinets. Additionally; the flat has a dry balcony close to the veranda.Furthermore; one of the bathrooms of this flat is attached to a bedroom while the other is available for common use. Also; both bathrooms have geysers installed so you can avail hot water at any time of the day.Moving on; fancy and long-lasting tiles are covered on the flooring of all the rooms. Also; electrical fixtures such as lights and fans are fitted in the flat.FacilitiesBasic facilities such as uninterrupted water supply and power backup are provided so residents here will not face any obstacles in carrying out their daily chores. Even; safety of vehicles will not be a concern as covered parking is allotted for the same. Security guards are appointed to keep a close watch in and around the premises.LocalityBeing situated in the heart of the city adds more value and demand to this property. The property is located on LBS Marg and is behind the Metro Mall. Key social amenities including hospitals, banks, ATMs are accessible within a short reach. Commuters can be relaxed as the upcoming metro station is just outside the society and the Bhandup Railway Station can be reached in 10mins.

more

",17177.914110429447
26000000.0,"SV Road, Kandivali West, Mumbai - North Mumbai, Maharashtra",1265.0,19.200721740722656,72.81765747070312,4.0,3.0,3.0,Ready to Move,Resale,1.0,Unfurnished,,Opposite Jain Mandir,Flat,"


                                Truly spacious and extremely gorgeous, this beautifully furnished 3 BHK flat is up for sale in Dattani Shreeji Darshan , Kandivali West, Mumbai and is also a perfect home for those looking for such kind of residential flat. So, hurry up and make the most of this opportunity!!!This residential apartment is supported with round the clock water supply, Reserved Parking, Security, Vaastu Compliant, Visitor Parking, Maintenance Staff, Laundry Service, Internet/Wi-Fi Connectivity, RO Water SystemLocal bus stops and the other modes of public transport lie within a short distance. Some of the top-rated schools, well-known hospitals, and local clinics are found within the vicinity. Leading shopping malls, supermarkets, popular hotels, banks, and ATM centers are also easily accessible within close proximity.
                            
more

",20553.359683794468
25099999.999999996,"B 306 D Building, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1115.0,19.100385,72.850466,2.0,2.0,,Ready to Move,Resale,,Furnished,0.0,"Very Calm and Convenient Location, Proximity to Jain temple",Flat,"
                    
                    
                    
                       North Facing Spacious 2 BHK, elegantly designed with Marble Flooring, Fully Furnished with Kitchen Cabinet, Dining Table, 2 Beds and 2 Wardrobes
                    
                ",22511.210762331837
17000000.0,"Stella sapphire bldg, near nana Nani park, Shell Colony, Mumbai - Harbour Line, Maharashtra",1050.0,19.064279556274414,72.89292907714844,2.0,2.0,3.0,Ready to Move,Resale,,Unfurnished,,Nana Nani park,Flat,"
                    
                    
                    
                       one the most prime location in chembur,Flat is fully furnished, all the things are positioned as per vasthu
                    
                ",16190.47619047619
23000000.0,"707/708, Shivalik Tower, Thakur Complex, Kandivali East, Mumbai - North Mumbai, Maharashtra",1390.0,19.2143593,72.8635757,3.0,3.0,,Ready to Move,Resale,,,,Kotak Mahindra Bank,Individual House,"


                                All the rooms are very spacious and with a good view which is superior to the other societies around this. The people in the building are good at heart. There is a swimming pool and a garden in the society. Regular events take place throughout the year. There are multiple schools and colleges around the society. Jogger's park, hospitals, bank are easily accessible. The road in front is pretty wide
                            
more

",16546.762589928057
44000000.0,"Shirin Apartments, tardeo road, Kalbadevi, Mumbai - South Mumbai, Maharashtra",1150.0,18.9497595,72.8293921,2.0,2.0,,Ready to Move,Resale,2.0,Furnished,,Opposite Ganga Jamuna Theatre,Flat,"


                                one of the well maintained society with 2 lifts and ample of parking assited with valet service. Spacious Rooms and title clear property in the heart of Tardeo. Surrounded by Green and complete silence for peaceful living. Easy access to public transport. school, hospital, gymnasium, daily need stores, in walkable distance.
                            
more

",38260.86956521739
20000000.0,"flat no A1 302 Jankalyan Nagar Off Marve Road next to Sonata bldg Malad west Mumbai 400095, Malad West, Mumbai - Western Suburbs, Maharashtra",1500.0,19.119098663330078,72.8640365600586,3.0,3.0,,Ready to Move,Resale,,Furnished,1.0,Near Jaya Nagar And Jankalyan Nagar Garden,Flat,"
                    
                    
                    
                       The rooms and Hall are spaciousMalad West is very good locality. It is very nice and beautiful locality. All basic amenities like hospitals, schools, colleges and markets are available nearby.
                    
                ",13333.333333333334
9500000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",850.0,19.28217,72.87654,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",11176.470588235294
27500000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1100.0,19.100385,72.850466,2.0,2.0,,Ready to Move,Resale,1.0,,2.0,,Flat,"
                    
                    
                    
                       very close to milan subway. flat is on top floor.very close to western express highway , airport, station, schools, hospitals and markets.
                    
                ",25000.0
10500000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1000.0,19.29490107,72.873894,2.0,2.0,4.0,Ready to Move,Resale,,,,,Flat,"
",10500.0
40000000.0,"502 tara Mahal 5the road khar west .Mumbai 400052, Khar West, Mumbai - Western Suburbs, Maharashtra",1300.0,19.070726,72.836127,3.0,3.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",30769.23076923077
37500000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1155.0,19.140062,72.829136,2.0,2.0,2.0,Ready to Move,Resale,1.0,,,"Infinity Mall , Fun Republic , PVR Citi Mall , reputed Restuarants & showrooms , Croma & Tanishq showroom etc",Individual House,"


                                High end , classy , tastefully done up flat . Italian kitchen , bathroom in Italian marble and high end Designer fittings , wardrobes in Marine ply and imported veneers, faculty for home Theather with surround system . Full pool & amenity facing . Highly ventilated & day light . PVR & Infinity Mall within the compound
                            
more

",32467.532467532466
3400000.0,"Kalyan, Mumbai - Around Mumbai, Maharashtra",694.0,19.1996701,72.8580561,2.0,2.0,1.0,Ready to Move,Resale,,,,,Flat,"
",4899.135446685879
33000000.0,"Mahavir Nagar, Mumbai - North Mumbai, Maharashtra",1150.0,19.21034034,72.8405354,3.0,3.0,2.0,Ready to Move,Resale,,,,,Flat,"


                                Truly spacious and extremely gorgeous, this beautifully furnished 3 BHK flat is up for sale in Panchsheel Gardens , Mahavir Nagar, Mumbai and is also a perfect home for those looking for such kind of residential flat. So, hurry up and make the most of this opportunity!!!This residential apartment is supported with round the clock water supply, Laundry Service, Visitor Parking, Waste Disposal, Park, Cycling & Jogging Track, Service/Goods Lift, Security, Retail Boulevard (Retail Shops), Recreational Pool, Maintenance Staff, Reserved Parking, Outdoor Tennis Courts, DTH Television FacilityLocal bus stops and the other modes of public transport lie within a short distance. Some of the top-rated schools, well-known hospitals, and local clinics are found within the vicinity. Leading shopping malls, supermarkets, popular hotels, banks, and ATM centers are also easily accessible within close proximity.
                            
more

",28695.652173913044
5500000.0,"Gaurav manthan society, Ravi group phase-4, Mira Road East, Mumbai, Maharashtra",730.0,19.282975,72.873618,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"


                                GAURAV MANTHAN SOCIETY Greenery on all sides of Gaurav Manthan Building.It seems that the oxygen plant is on every side of the building. High oxygen levels quality and quantity  . who loves nature that place for them.Otherwise you will get beautiful  concrete wall everywhere.NEAR BY...METRO STATIONMGNL GAS FILLING POINTCOURT THANESTATION MIRA ROADMIRA BHAYNDAR HIGHWAYMBMC PARK  1 ACCREHospital bhakti vedanta,workhard, municipal OFFICE,VEG MKTJAPYEE,LODHA ,AKRUTI , BUILDING SAROUNDINGSTAR BAZZARNO NEED ANY IDENTIFY- ONLY 1 BUILDING IS THERE SAROUNDING WITH GREENERY AND WELL MANTN
                            
more

",7534.246575342466
15000000.0,"1105, B Wing, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1017.0,19.16703502,72.88127374,2.0,2.0,,Ready to Move,Resale,1.0,,4.0,"Near Mantri Park and Close to Infinity IT Park, Whistling wood college",Flat,"


                                Flat close to nature with good air and sunlight. Furnished master bedroom with bed, cupboards and dressing table Ac in the master bedroom Bathroom has geysers with exhaust fans Furnished kitchen Gas connection with two cylinders Entrance with security doorI want to rent out a 2 bhk apartment available in mantri serene, goregaon East, mumbai. Located in a fully secured gated society, it has a super builtUp area of 1017 sq. Ft. It is an attractive property. There is rare power cut and the apartment promises 24 hours water supply.
                            
more

",14749.262536873157
19500000.0,"Kastur Park, Mumbai - North Mumbai, Maharashtra",786.0,19.22277,72.84626,2.0,2.0,1.0,Ready to Move,Resale,,Furnished,,,Flat,"
",24809.16030534351
2800000.0,"102., Tata Housing Colony, Mumbai - Harbour Line, Maharashtra",670.0,19.039089,72.901285,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Residential house is available for sale. It has covered area 670.0 Sq-ft. Please contact us for more details.
                    
                ",4179.104477611941
8000000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",882.0,19.28217,72.87654,2.0,2.0,2.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",9070.2947845805
24500000.0,"Off LBS Marg, Mulund West, Mumbai, Maharashtra, India., Mulund West, Mumbai - Central Line, Maharashtra",1360.0,19.1793601,72.9422248,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"


                                3 bhk in mulund west, off lbs road, near johnson garden. new building with all amenities like with modern amenities like car parking space, power backup, security facility, lift, swimming pool, etc. This place is a lovely abode for you and your family. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. For more details, contact us.
                            
more

",18014.70588235294
18900000.0,"Chembur, Mumbai, Sahakar Nagar, Mumbai - Harbour Line, Maharashtra",737.0,19.0637822,72.892005,2.0,2.0,1.0,Ready to Move,Resale,,,,,Flat,"
",25644.50474898236
45000000.0,"304 Shirin apartment, Tardeo, Mumbai - South Mumbai, Maharashtra",1100.0,18.9713355,72.8146204,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",40909.09090909091
24500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",912.0,19.171175,72.940328,3.0,3.0,,,New Property,,Unfurnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",26864.035087719298
19800000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",761.0,19.0637822,72.892005,2.0,2.0,1.0,Ready to Move,Resale,,,,,Flat,"
",26018.396846254927
62000000.0,"Wadala, Mumbai - Harbour Line, Maharashtra",1600.0,19.03731,72.87871,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",38750.0
